age,gender,height,weight,bf
24.0,1,175.6,65.7,9.8
44.0,1,172.3,69.3,22.9
29.0,1,171.2,70.36,22.4
47.0,0,162.5,63.6,32.7
22.0,0,156.5,47.6,30.7
28.0,1,174.4,74.9,22.5
25.0,1,173.5,97.6,33.4
26.0,1,164.8,67.4,25.9
51.0,1,172.7,72.5,17.5
26.0,0,164.6,54.7,29.1
55.0,0,158.5,51.8,23.9
36.0,0,161.8,48.1,30.4
62.0,1,169.4,65.9,15.0
47.0,0,154.2,59.2,29.7
60.0,1,172.4,69.5,26.7
22.0,1,179.0,74.6,18.1
29.0,1,162.9,76.3,21.4
58.0,0,156.7,58.1,28.8
57.0,1,170.3,65.8,21.0
31.0,1,186.7,82.9,21.3
24.0,1,180.0,88.8,20.3
35.0,0,154.3,73.8,39.2
38.0,1,166.8,71.0,19.4
45.0,1,176.6,72.3,19.7
42.0,1,173.2,65.8,25.0
22.0,1,166.9,52.5,17.2
22.0,1,170.6,93.9,32.4
30.0,1,169.4,62.4,13.6
27.0,1,181.0,73.14,13.5
64.0,1,162.0,75.02,30.6
24.0,1,174.7,72.1,16.5
52.0,1,176.4,79.3,18.5
59.0,0,158.9,50.3,26.5
37.0,1,179.8,74.9,27.0
41.0,0,160.2,71.3,38.4
23.0,1,169.7,67.0,17.1
33.0,1,172.7,65.9,19.6
61.0,0,154.8,63.9,39.3
23.0,1,174.8,73.8,21.3
22.0,1,168.9,65.4,24.7
62.0,0,158.0,57.3,33.9
25.0,1,185.0,88.6,18.8
30.0,1,185.1,91.3,26.0
22.0,1,169.0,78.9,25.4
30.0,1,179.1,81.6,23.7
38.0,1,178.8,83.6,27.1
24.0,1,177.4,73.7,19.8
34.0,1,176.0,67.92,14.6
21.0,1,176.6,79.7,19.7
23.0,1,164.3,65.9,25.3
54.0,0,157.7,56.4,27.4
32.0,0,168.7,64.8,26.6
56.0,0,162.7,57.8,24.4
23.0,1,175.6,65.5,13.2
24.0,0,163.7,55.3,27.3
46.0,1,168.3,60.6,20.3
35.0,1,177.3,72.4,12.8
59.0,1,161.5,53.9,18.3
23.0,0,173.0,80.7,34.8
59.0,0,159.8,64.9,34.2
21.0,0,156.5,55.9,31.7
51.0,1,180.6,75.9,13.6
49.0,0,159.0,53.1,25.4
23.0,0,161.5,56.9,25.5
60.0,1,170.4,64.5,25.9
42.0,0,162.4,60.7,24.0
32.0,1,178.5,74.6,21.2
48.0,1,171.9,72.6,24.8
21.0,0,158.6,53.8,27.9
43.0,1,168.3,83.1,27.7
39.0,1,174.8,71.0,11.7
55.0,0,158.4,71.1,39.8
45.0,1,169.6,67.9,19.3
26.0,1,167.8,65.1,12.3
62.0,0,164.9,60.6,23.9
21.0,1,174.7,75.1,13.3
62.0,0,159.5,54.0,26.3
51.0,0,152.6,46.3,24.9
58.0,1,161.3,52.4,25.3
58.0,0,159.2,48.2,21.4
40.0,0,157.2,58.4,30.6
21.0,0,163.9,49.7,31.0
46.0,1,168.1,72.5,30.3
50.0,1,176.9,70.0,9.8
24.0,0,162.9,55.0,25.3
60.0,0,156.2,60.7,36.2
23.0,0,159.5,45.0,27.1
36.0,1,174.2,80.4,22.2
45.0,1,175.0,81.7,19.8
60.0,1,173.6,57.9,13.7
27.0,1,175.2,71.1,20.0
29.0,1,177.8,76.4,15.8
64.0,1,170.8,75.8,30.1
61.0,0,154.8,57.1,33.8
25.0,1,180.6,84.1,22.6
30.0,1,180.6,76.5,19.5
25.0,1,173.7,78.3,27.3
25.0,1,176.6,71.1,12.9
28.0,1,188.1,93.7,21.1
21.0,0,162.6,51.1,18.4
51.0,1,167.2,71.2,20.2
53.0,1,172.8,67.9,19.3
23.0,0,157.5,47.1,20.1
25.0,1,173.3,83.3,18.7
41.0,1,173.3,64.1,21.8
60.0,1,171.8,74.7,24.9
21.0,0,155.7,52.5,28.9
27.0,1,176.5,85.8,24.1
28.0,1,171.8,68.3,10.1
31.0,1,178.5,93.3,28.3
44.0,0,163.9,62.8,34.3
28.0,1,164.1,58.9,12.1
44.0,0,162.4,57.6,26.1
33.0,1,174.2,81.1,25.7
61.0,0,165.2,57.5,32.6
21.0,1,172.5,67.6,16.5
40.0,1,173.4,61.0,8.7
25.0,1,178.3,74.2,5.5
26.0,1,178.5,79.5,15.3
21.0,1,176.3,83.5,29.3
59.0,0,163.6,62.8,32.5
28.0,0,162.0,56.6,27.6
31.0,0,170.0,56.2,20.5
21.0,0,156.0,43.4,26.3
27.0,0,160.7,57.1,25.0
50.0,1,166.5,71.2,24.7
27.0,1,165.6,65.6,10.8
24.0,1,171.3,60.6,17.6
21.0,1,187.9,114.8,24.5
28.0,1,172.0,68.8,19.4
23.0,0,160.5,49.7,21.6532
47.0,1,168.6,71.5,19.9
26.0,0,160.8,56.3,25.7
32.0,1,173.1,70.7,14.6
35.0,1,185.6,101.8,25.1
29.0,0,160.2,58.0,30.7
21.0,0,165.7,46.3,27.1
36.0,1,176.3,73.2,27.8
60.0,0,163.2,74.5,38.8
31.0,0,160.9,61.6,33.7
32.0,0,157.4,50.4,19.6
53.0,0,158.4,62.2,36.2
27.0,1,181.9,88.8,23.0
22.0,1,179.0,70.8,11.6
62.0,0,157.6,57.6,34.0
39.0,1,172.0,74.8,13.4
59.0,1,174.9,68.7,19.9
57.0,1,167.4,64.8,18.3
38.0,1,178.7,73.3,12.3
36.0,1,172.4,68.5,12.0
48.0,0,168.8,59.7,26.6
59.0,1,156.6,64.9,29.8
21.0,1,178.5,85.3,18.7
54.0,1,173.6,78.5,24.5
28.0,1,176.1,80.5,19.9
37.0,1,171.0,72.4,21.6
27.0,1,170.2,68.8,15.7
56.0,1,176.8,70.9,23.6
43.0,1,164.8,69.0,15.3
21.0,1,179.5,84.9,19.6
32.0,0,159.9,53.0,23.5
41.0,1,168.2,70.0,19.8
57.0,1,169.3,67.7,22.8
48.0,1,174.1,80.1,19.6
23.0,1,178.4,74.84,12.9
58.0,1,166.7,73.5,29.3
22.0,1,174.4,75.34,25.8
62.0,0,154.9,64.3,35.2
57.0,0,153.2,50.6,21.6
30.0,1,178.4,84.9,23.4
22.0,0,156.3,54.9,29.4
30.0,1,181.1,64.7,8.6
42.0,1,172.9,68.0,21.6
25.0,1,174.0,77.6,24.4
32.0,1,174.2,77.7,23.4
23.0,1,172.6,73.8,18.3
26.0,0,162.3,54.3,31.5
26.0,1,177.2,77.8,25.6
31.0,1,187.3,87.5,17.1
54.0,0,160.7,59.8,33.3
24.0,1,165.7,55.8,24.0
33.0,1,166.3,79.8,23.2
26.0,1,167.4,65.4,22.2
55.0,1,165.2,66.5,21.3
50.0,0,161.1,57.3,30.0
24.0,0,164.9,55.9,29.9
32.0,1,171.7,78.5,16.8
22.0,1,174.6,92.2,20.9
25.0,0,157.8,54.0,30.9
25.0,0,169.3,48.34,14.9
46.0,0,161.3,58.4,28.9
26.0,0,164.8,46.8,20.7
28.0,0,165.7,86.0,42.1
22.0,0,162.6,49.6,17.1
63.0,1,167.9,73.0,20.1
21.0,1,173.7,71.6,16.0
63.0,1,172.1,62.3,26.8
28.0,1,173.2,73.7,22.7
23.0,0,164.6,57.0,20.2
24.0,0,157.7,46.0,25.4
23.0,1,179.5,74.44,10.3
36.0,0,153.9,48.1,19.4
26.0,0,164.2,58.86,31.7
64.0,0,148.2,50.7,33.7
63.0,0,153.6,58.2,37.7
39.0,0,148.3,66.56,42.4
23.0,1,165.8,68.9,18.9
60.0,0,149.8,57.0,42.8
47.0,1,169.1,64.6,13.7
60.0,1,163.9,67.8,24.2
47.0,0,158.0,58.4,28.7
42.0,1,173.4,71.1,25.8
29.0,1,180.0,83.9,25.5
29.0,1,176.2,72.2,17.5
22.0,0,161.8,63.5,30.3
22.0,0,153.6,48.5,26.2
31.0,0,157.0,49.3,22.4
57.0,1,169.2,73.5,21.7
23.0,1,168.1,64.6,23.1
21.0,1,174.8,66.9,20.4
29.0,0,160.1,52.5,28.0
23.0,1,190.8,79.4,22.2
24.0,0,163.9,70.5,34.1
37.0,1,181.3,81.3,15.1
48.0,0,157.2,60.6,32.8
28.0,1,176.1,81.8,16.7
51.0,1,165.1,87.2,30.4
36.0,1,178.6,81.4,21.0
29.0,1,169.5,66.1,21.6
28.0,0,152.8,51.5,23.8
42.0,1,172.0,68.0,12.0
28.0,1,172.6,73.9,22.6
31.0,1,169.3,72.9,25.5
53.0,1,167.7,66.4,26.5
25.0,1,180.7,76.7,23.3
59.0,1,166.9,73.8,23.1
27.0,1,173.2,68.0,18.3
63.0,0,154.4,54.5,37.2
53.0,1,172.3,71.8,17.0
23.0,1,173.4,68.8,16.2
22.0,0,172.7,64.5,24.3
25.0,1,181.3,60.7,14.5
43.0,0,151.6,48.1,18.6
28.0,1,174.3,79.9,29.1
40.0,1,175.0,76.3,19.6
31.0,1,175.9,76.6,18.2
38.0,1,180.1,71.1,18.5
33.0,1,176.2,73.6,25.8
41.0,0,157.8,82.1,46.1
32.0,0,156.3,60.8,38.9
60.0,0,157.8,59.7,35.9
23.0,1,178.0,69.9,14.4
63.0,1,165.4,60.6,16.8
21.0,1,180.2,82.1,23.9
52.0,0,153.2,63.24,42.3
30.0,1,178.3,77.8,18.2
21.0,1,171.5,62.6,18.2
62.0,1,170.0,78.9,27.4
46.0,1,162.7,64.1,20.2
61.0,0,147.4,51.3,41.3
29.0,1,176.9,80.9,17.4
27.0,0,153.6,53.9,33.3
54.0,1,172.7,78.0,19.6
44.0,1,169.6,69.1,24.3
45.0,0,160.3,49.1,19.5
26.0,1,180.3,81.64,16.8
21.0,0,157.0,56.1,28.8
26.0,1,174.1,69.1,8.0
22.0,0,164.8,65.4,28.2
56.0,0,151.3,50.0,27.2
52.0,1,164.9,65.9,19.0
44.0,1,168.8,77.7,27.3
27.0,1,169.8,61.9,10.6
21.0,0,170.0,57.8,19.4
63.0,1,170.0,65.9,22.0
60.0,1,172.1,70.5,20.2
21.0,1,178.8,75.3,20.7
26.0,0,159.7,53.3,25.5
31.0,0,168.8,62.9,25.9
35.0,1,172.7,65.3,19.9
23.0,0,158.0,47.5,25.5
51.0,0,154.2,61.6,32.3
25.0,0,165.6,54.9,19.9
49.0,1,160.9,69.6,28.4
22.0,1,164.5,64.6,18.2
21.0,1,175.4,66.12,16.3
21.0,1,171.3,83.9,29.6
23.0,1,173.4,59.8,17.9
36.0,0,160.0,49.0,25.6
24.0,1,176.7,77.2,9.3
25.0,1,172.8,95.0,54.9
42.0,0,153.9,43.82,25.8
24.0,0,165.9,54.7,22.4
25.0,0,160.1,53.0,26.03511
26.0,1,170.4,68.1,24.1
27.0,1,164.0,59.0,6.7
35.0,0,164.4,57.8,26.9
50.0,0,162.9,66.3,27.8
34.0,0,155.2,57.7,32.5
23.0,1,168.0,68.2,12.8
28.0,1,181.4,79.5,9.7
51.0,1,165.7,68.0,24.7
50.0,0,170.2,58.0,23.2
34.0,0,166.0,55.4,22.0
62.0,1,165.9,69.9,24.8
55.0,0,167.1,66.9,26.1
26.0,1,169.4,68.5,12.7
50.0,0,152.4,61.1,35.8
24.0,1,177.1,71.96,11.4
41.0,1,167.9,71.8,13.1
32.0,1,174.9,96.9,28.4
28.0,1,175.7,88.4,32.8
21.0,1,179.5,80.3,15.9
35.0,1,170.4,76.3,27.7
45.0,0,158.2,73.5,39.0
40.0,1,176.5,66.88,16.8
51.0,0,162.9,62.7,33.3
21.0,0,157.1,69.9,35.0
25.0,0,175.1,59.8,27.0
41.0,1,166.3,71.5,27.0
23.0,0,169.1,68.5,32.5
21.0,0,153.9,59.5,23.4
26.0,1,173.5,68.4,11.9
35.0,1,171.5,69.9,20.5
41.0,1,178.9,69.2,16.4
23.0,0,161.2,49.8,24.4
22.0,1,176.0,68.6,11.8
28.0,0,176.3,62.7,24.1
39.0,0,150.0,44.06,30.3
57.0,1,166.1,63.9,14.2
29.0,1,180.0,88.1,26.9
32.0,1,171.5,72.7,21.7
46.0,1,175.9,78.9,20.9
28.0,1,183.9,106.94,27.3
63.0,1,168.4,74.1,12.0
28.0,1,166.9,70.5,20.0
56.0,1,176.3,77.2,22.5
28.0,1,177.5,69.4,14.5
45.0,1,173.6,71.4,15.5
32.0,0,172.9,60.8,20.1
26.0,1,164.2,59.7,16.5
24.0,1,178.7,79.5,23.1
29.0,0,163.7,51.2,19.1
21.0,1,177.8,65.1,11.0
28.0,0,165.8,56.4,21.0
55.0,1,171.4,75.2,22.1
62.0,0,156.0,47.0,25.9
39.0,0,159.6,65.7,35.4
27.0,1,177.9,81.4,20.4
53.0,1,169.3,76.7,21.8
62.0,1,167.0,71.1,32.8
24.0,1,170.7,69.4,24.2
34.0,1,172.0,69.8,18.8
24.0,1,175.1,89.8,31.6
53.0,1,170.0,64.5,18.9
50.0,0,162.4,55.7,28.9
60.0,0,155.1,51.3,23.0
41.0,0,159.0,52.4,23.2
25.0,0,158.7,43.5,24.4
39.0,1,177.0,83.0,28.1
21.0,1,169.7,65.6,20.2
55.0,1,163.5,69.5,22.3
57.0,0,159.1,53.0,26.6
63.0,0,154.9,60.1,34.4
50.0,0,155.4,50.0,28.5
56.0,0,158.5,56.2,28.8
59.0,0,159.0,62.3,35.0
60.0,0,152.4,45.3,20.1
57.0,0,151.0,46.1,27.3
52.0,0,162.2,57.4,24.2
36.0,1,158.7,50.3,19.6
26.0,1,173.3,70.2,19.2
48.0,1,168.0,65.8,23.7
26.0,1,172.2,70.9,20.4
21.0,1,181.7,74.9,12.2
42.0,0,162.1,56.3,29.6
63.0,1,159.5,52.0,13.1
41.0,1,175.4,71.8,20.6
61.0,1,166.8,62.7,20.8
37.0,1,171.0,68.0,11.0
27.0,1,168.7,67.68,19.4
23.0,1,172.5,67.8,11.5
23.0,1,177.3,71.7,13.6
21.0,0,161.8,50.3,25.4
63.0,1,153.1,39.1,17.7
59.0,1,163.0,66.2,22.3
32.0,1,166.0,73.66,23.1
27.0,1,173.0,90.5,41.3
28.0,0,170.9,60.7,17.7
30.0,1,166.0,63.3,21.0
30.0,1,176.5,70.5,16.2
25.0,0,160.6,61.3,23.2
27.0,1,170.0,63.18,19.2
46.0,1,176.6,68.4,18.2
31.0,0,161.1,52.2,25.9
37.0,0,169.7,59.7,21.6
24.0,1,171.9,80.1,27.5
28.0,0,158.1,55.52,29.1
24.0,0,168.1,60.6,22.3
63.0,0,158.7,56.4,20.9
21.0,0,159.7,54.4,27.7
21.0,0,167.3,82.3,31.7
57.0,0,156.0,58.78,36.0
51.0,0,151.3,56.5,37.9
26.0,0,161.5,56.5,23.6
25.0,1,170.0,71.6,24.1
39.0,0,169.4,58.6,22.4
23.0,1,183.5,96.3,29.6
57.0,0,164.2,56.0,20.3
62.0,1,174.8,73.4,22.0
48.0,0,159.8,62.96,36.4
22.0,0,167.1,55.5,28.0
58.0,1,165.0,70.8,35.0
57.0,0,156.0,60.4,43.5
51.0,1,174.5,92.2,34.0
21.0,1,170.4,58.6,20.6
60.0,0,160.9,63.9,28.6
55.0,1,167.4,55.8,9.8
25.0,0,169.3,65.3,27.9
61.0,1,172.3,69.1,23.0
30.0,0,156.1,50.2,27.1
23.0,1,171.3,80.4,21.3
28.0,1,179.5,73.9,22.9
56.0,0,160.8,48.4,25.5
21.0,0,155.8,53.7,24.2
28.0,1,178.1,65.5,18.8
23.0,1,172.5,72.8,17.3
30.0,1,184.4,82.3,12.5
21.0,1,180.2,91.0,26.5
25.0,0,163.0,67.9,34.9
22.0,1,169.1,59.08,12.0
57.0,1,165.9,65.0,14.1
44.0,0,172.0,70.3,24.3
25.0,1,174.4,67.6,16.3
58.0,1,171.3,74.2,25.0
23.0,1,177.6,65.8,12.1
28.0,1,167.2,64.5,13.6
64.0,0,157.4,52.3,23.8
49.0,0,161.2,54.6,25.9
58.0,1,171.6,71.5,21.5
43.0,1,180.7,80.1,21.6
23.0,1,180.0,84.0,21.9
31.0,1,179.3,82.0,19.1
26.0,0,159.2,45.4,14.8
33.0,0,151.2,47.1,21.4
43.0,0,164.2,55.2,17.7
37.0,1,175.0,76.7,24.4
30.0,1,172.9,64.0,13.8
21.0,1,180.8,76.2,15.7
31.0,1,177.7,106.4,36.8
40.0,1,173.2,67.7,13.1
60.0,0,152.4,53.6,34.3
40.0,0,162.1,52.7,25.9
60.0,1,165.4,69.2,35.2
49.0,1,172.2,73.2,22.7
39.0,0,156.4,52.4,26.1
24.0,1,176.3,73.0,15.4
24.0,1,177.2,75.4,16.0
61.0,0,152.4,61.4,39.25452
25.0,1,175.9,69.02,16.4
41.0,0,162.6,55.0,26.6
63.0,0,151.6,58.0,37.2
24.0,1,179.5,75.4,10.7
21.0,1,164.5,58.2,24.7
21.0,1,178.0,69.8,12.2
48.0,1,170.4,74.8,21.6
49.0,0,158.4,56.68,34.6
49.0,1,173.3,81.7,27.7
55.0,0,153.4,63.2,39.5
64.0,0,155.0,50.0,26.3
21.0,1,169.5,76.1,16.0
21.0,0,158.6,55.9,29.0
48.0,1,170.9,62.2,18.4
32.0,0,163.0,51.6,15.6
26.0,1,177.0,83.6,23.0
28.0,1,177.2,83.5,26.9
47.0,0,169.3,51.9,24.1
23.0,0,158.6,56.7,35.9
31.0,1,177.9,83.6,14.8
21.0,1,171.2,62.0,14.1
55.0,0,158.4,55.7,35.5
41.0,0,157.7,73.5,43.4
26.0,0,164.2,50.9,15.0
26.0,1,178.7,64.7,25.9
47.0,1,172.8,72.0,21.5
22.0,1,162.7,65.7,21.4
45.0,1,163.5,88.4,32.6
61.0,1,160.7,67.5,28.9
34.0,1,172.8,69.28,13.6
58.0,1,177.3,72.2,22.1
21.0,0,155.0,51.0,29.8
55.0,0,161.4,48.9,21.0
31.0,1,171.7,70.9,20.7
38.0,1,172.4,98.9,35.6
30.0,1,172.3,78.3,24.9
31.0,1,183.8,84.9,22.9
24.0,0,164.8,51.5,20.4
60.0,1,169.2,77.5,26.0
22.0,1,179.5,73.3,19.9
29.0,1,175.4,74.4,16.1
23.0,1,174.4,71.5,10.9
25.0,1,174.0,75.0,22.6
43.0,0,157.3,55.2,21.8
23.0,1,160.0,65.3,35.8
28.0,0,160.8,66.74,31.3
49.0,0,158.1,49.2,22.3
44.0,0,159.9,52.7,26.4
45.0,1,184.3,88.3,25.4
47.0,1,174.4,86.5,26.0
64.0,0,157.4,55.1,35.2
26.0,1,174.7,90.1,21.6
42.0,1,169.5,77.5,22.8
44.0,1,169.5,66.48,23.9
23.0,0,166.8,61.6,24.9
39.0,1,171.0,75.5,24.3
41.0,1,166.2,58.8,37.1
27.0,1,176.1,75.4,16.3
59.0,1,169.5,68.8,23.3
52.0,1,165.9,71.8,24.0
25.0,0,164.0,62.6,28.9
42.0,1,171.0,72.2,25.3
45.0,0,162.0,58.1,30.4
45.0,1,169.3,74.0,22.1
44.0,1,172.0,79.3,26.3
54.0,1,174.5,73.7,20.8
60.0,1,180.5,64.9,8.7
34.0,0,155.8,44.5,21.2
21.0,1,177.8,63.1,10.8
23.0,0,167.5,52.4,27.4
40.0,1,176.7,73.0,24.7
30.0,1,180.4,74.3,19.1
38.0,1,171.1,69.2,18.2
40.0,0,165.4,64.2,30.0
23.0,1,181.4,102.0,25.8
30.0,1,170.0,74.74,23.4
28.0,1,173.9,80.1,16.5
27.0,1,181.6,83.1,24.9
39.0,1,169.4,74.3,17.8
37.0,1,184.8,89.4,16.1
29.0,0,165.8,57.9,26.3
21.0,1,187.4,104.9,30.1
22.0,0,165.8,48.1,22.3
58.0,0,155.9,50.9,20.2
29.0,1,179.6,87.8,23.8
32.0,1,180.2,58.44,9.4
27.0,1,175.1,82.7,23.1
53.0,0,161.1,70.5,34.4
61.0,0,154.9,56.3,38.7
56.0,0,152.0,49.3,27.0
28.0,1,182.8,85.0,15.2
28.0,1,173.5,82.44,23.0
23.0,0,160.2,56.8,18.1
26.0,1,179.5,97.6,29.6
26.0,0,160.1,56.3,27.8
21.0,0,161.9,49.0,13.3
41.0,0,166.5,56.5,27.2
63.0,1,175.2,76.4,26.7
43.0,1,173.0,83.1,29.3
36.0,1,176.4,79.3,20.0
27.0,1,172.5,63.6,14.9
58.0,1,174.9,79.2,20.8
22.0,1,171.3,67.0,9.6
23.0,0,161.7,52.2,23.5
56.0,1,176.3,66.5,15.6
61.0,0,157.0,54.9,32.9
63.0,1,170.7,76.84,22.5
22.0,1,183.8,66.4,15.4
60.0,0,152.6,52.8,31.2
64.0,0,154.4,49.5,32.0
23.0,1,170.7,68.08,23.3
25.0,1,176.0,74.8,14.0
33.0,0,161.9,54.1,25.9
25.0,1,173.8,83.6,21.6
61.0,1,170.5,71.3,24.6
23.0,1,169.9,61.6,19.9
31.0,0,165.0,54.7,27.9
39.0,1,177.3,66.8,14.7
61.0,1,165.2,73.7,33.1
45.0,1,171.4,71.3,18.3
32.0,1,179.4,80.7,21.6
62.0,1,161.3,55.1,20.4
27.0,1,182.8,96.3,29.6
43.0,0,165.2,55.6,31.8
49.0,1,178.0,78.7,29.0
60.0,1,166.6,62.1,17.6
32.0,1,168.8,62.7,17.8
29.0,1,182.3,85.5,17.7
23.0,1,180.9,77.1,25.4
22.0,1,180.2,92.2,21.8
21.0,1,165.0,61.4,20.5
29.0,1,171.0,68.6,9.8
57.0,1,174.3,80.4,29.8
46.0,0,164.3,71.2,32.6
24.0,1,182.1,92.8,31.8
54.0,1,166.2,63.2,16.0
61.0,1,164.6,70.4,23.4
63.0,1,171.2,76.8,24.7
38.0,0,151.3,46.6,22.3
54.0,0,155.8,65.06,36.7
64.0,1,170.9,64.3,8.7
21.0,0,168.9,55.3,18.8
21.0,1,175.1,63.9,22.2
22.0,1,175.5,64.5,14.4
40.0,1,174.1,71.1,13.3
21.0,0,162.5,49.5,24.1
60.0,1,163.2,68.94,23.1
56.0,1,175.2,79.3,23.4
29.0,0,167.8,72.9,29.3
31.0,0,161.2,53.8,18.09828
64.0,1,171.5,72.8,13.6
62.0,0,158.6,54.6,24.1
24.0,1,177.1,79.5,14.66
36.0,1,176.0,89.8,24.7
43.0,0,159.6,58.1,30.0
22.0,1,181.9,78.0,13.0
35.0,1,181.3,78.6,21.4
53.0,0,171.8,65.2,25.3
60.0,0,156.5,50.54,35.0
25.0,0,168.2,61.0,27.2
21.0,0,160.4,53.8,24.3
32.0,0,162.3,50.8,19.5
24.0,1,175.8,81.8,20.8
61.0,0,153.7,59.0,37.2
62.0,0,149.1,57.0,33.2
21.0,0,160.6,62.9,33.9
29.0,0,153.6,46.2,30.5
22.0,1,175.4,61.7,7.6
22.0,1,171.7,77.2,21.5
42.0,1,169.3,74.72,25.1
49.0,0,149.8,42.6,18.8
53.0,0,162.7,64.2,33.0
52.0,0,149.4,53.3,36.1
22.0,1,182.9,70.5,13.2
21.0,1,180.2,80.3,24.7
25.0,0,162.1,73.6,36.7
46.0,1,162.8,78.2,24.9
24.0,1,174.1,90.7,30.4
26.0,1,177.4,78.7,25.0
59.0,1,175.6,79.7,18.6
62.0,1,171.0,70.1,19.1
35.0,0,158.9,52.4,27.4
41.0,0,161.0,54.5,25.3
55.0,0,156.4,51.6,26.79869
21.0,0,160.2,56.3,39.6
56.0,1,169.6,67.6,17.7
23.0,1,179.0,87.4,29.3
23.0,1,181.7,91.0,27.8
27.0,1,177.3,77.08,18.9
36.0,1,182.4,89.3,23.1
54.0,1,174.5,72.4,22.0
40.0,1,178.6,71.4,21.01
41.0,0,161.8,57.6,30.3
28.0,1,177.2,73.6,24.0
30.0,0,157.7,54.3,30.3
64.0,1,170.8,71.2,19.8
60.0,1,167.8,69.3,24.3
25.0,1,181.1,78.5,19.9
28.0,1,177.0,79.9,24.7
38.0,1,177.4,81.6,24.6
62.0,1,176.1,64.76,17.6
48.0,0,158.8,66.1,33.3
31.0,1,172.5,83.4,24.6
46.0,1,173.2,74.0,25.5
51.0,1,173.8,68.7,17.8
50.0,1,182.3,80.3,22.0
35.0,1,163.0,59.3,13.1
30.0,0,161.8,59.4,24.4
25.0,1,174.5,67.5,12.1
47.0,0,156.3,48.6,28.0
23.0,0,163.8,52.7,31.3
61.0,1,174.5,81.0,19.5
21.0,0,162.0,50.8,23.4
30.0,0,167.0,52.9,17.7
27.0,1,172.8,70.2,16.5
24.0,0,161.1,52.6,27.6
39.0,1,172.7,78.2,23.2
25.0,1,172.4,67.3,14.2
40.0,1,167.9,62.9,12.5
59.0,1,161.1,68.6,30.0
22.0,0,165.6,52.58,29.2
55.0,1,170.0,79.9,30.0
40.0,1,178.5,70.6,11.8
54.0,0,160.4,54.2,28.6
24.0,0,158.0,49.6,19.4
32.0,1,170.3,93.5,36.4
35.0,1,175.5,74.5,20.7
21.0,1,167.9,61.5,12.2
46.0,1,177.1,79.2,24.6
49.0,0,160.8,59.7,27.5
26.0,0,158.9,52.1,26.7
64.0,0,152.2,55.1,34.1
25.0,1,176.0,68.0,11.9
53.0,1,169.1,74.3,23.2
37.0,1,177.7,83.4,18.2
55.0,0,154.6,60.4,33.9
63.0,0,153.2,53.0,32.1
60.0,1,156.9,63.2,21.9
23.0,0,159.5,55.9,34.8
30.0,1,176.5,85.9,16.8
62.0,1,181.7,81.7,26.2
21.0,0,164.5,66.7,31.4
60.0,1,165.6,70.3,23.4
36.0,0,157.8,57.5,32.3
28.0,0,157.9,52.3,29.8
23.0,0,155.5,48.46,32.7
30.0,1,168.9,74.0,26.9
26.0,1,176.2,83.6,24.9
26.0,1,173.9,85.1,31.4
22.0,0,164.6,71.0,36.4
40.0,1,178.5,80.1,17.5
31.0,1,178.3,68.9,17.8
46.0,1,174.5,65.3,15.3
31.0,1,165.6,60.8,13.9
23.0,1,172.7,61.8,20.1
41.0,0,148.6,45.7,22.4
23.0,1,173.0,63.7,15.1
61.0,0,158.9,59.2,40.1
23.0,1,177.6,74.6,26.6
42.0,1,162.0,60.38,13.8
39.0,1,174.5,66.0,11.5
44.0,1,179.3,69.2,19.8
21.0,0,158.4,46.4,29.3
22.0,1,174.1,70.0,16.8
52.0,1,173.4,81.2,23.9
38.0,0,172.1,57.5,20.4
23.0,1,179.3,82.3,22.1
25.0,1,183.9,98.4,28.0
38.0,0,159.7,57.8,35.1
37.0,1,181.1,67.8,9.5
23.0,1,168.9,66.96,25.2
38.0,1,172.3,80.4,25.0
21.0,0,161.2,49.8,20.7
23.0,0,164.4,64.3,27.7
47.0,0,158.0,55.6,23.3
34.0,1,181.4,88.9,20.7
30.0,1,173.0,74.12,23.7
46.0,1,175.9,83.1,22.5
46.0,1,155.0,59.8,40.6
41.0,1,170.5,69.7,20.6
61.0,1,176.4,70.18,18.3
36.0,1,176.0,67.5,20.5
27.0,0,158.8,47.7,26.7
55.0,0,165.7,65.8,34.0
64.0,0,156.4,47.6,28.4
28.0,1,171.7,65.98,15.2
50.0,1,182.4,77.2,21.9
23.0,0,166.1,64.9,26.2
29.0,1,181.2,100.8,22.0
32.0,1,170.0,71.6,26.5
31.0,1,175.2,73.9,11.7
36.0,1,176.8,106.6,36.8
46.0,1,169.7,62.6,12.1
37.0,1,173.9,78.2,17.8
54.0,0,150.5,52.3,33.0
58.0,0,158.8,60.3,31.0
21.0,0,162.2,59.8,30.4
28.0,1,163.6,62.4,14.0
28.0,1,177.4,87.0,21.4
28.0,1,176.5,87.2,22.7
21.0,0,153.5,52.7,38.4
58.0,0,154.2,52.98,23.6
25.0,1,175.0,72.0,16.1
62.0,1,161.0,66.5,25.4
21.0,0,165.9,48.5,21.7
37.0,1,175.4,79.3,25.9
28.0,1,175.8,65.08,7.2
23.0,0,161.5,62.9,25.6
29.0,1,173.5,60.6,11.4
42.0,1,180.0,75.4,16.8
52.0,1,177.4,75.5,22.9
26.0,1,174.5,73.5,21.2
26.0,0,158.3,59.3,28.8
61.0,0,153.4,52.0,34.9
29.0,0,160.7,53.8,32.5
53.0,1,167.8,75.3,26.6
31.0,0,167.4,74.3,37.7
